GEO_ID,NAME,S2301_C04_001E,S2301_C04_001M
1400000US06037530601,"Census Tract 5306.01, Los Angeles County, California",14.3,5
1400000US06037530602,"Census Tract 5306.02, Los Angeles County, California",9.4,4.7
1400000US06037530700,"Census Tract 5307, Los Angeles County, California",14.2,5.1
1400000US06037530801,"Census Tract 5308.01, Los Angeles County, California",7.8,3.8
1400000US06037530802,"Census Tract 5308.02, Los Angeles County, California",7.1,3.5
1400000US06037530901,"Census Tract 5309.01, Los Angeles County, California",10.7,5
1400000US06037530902,"Census Tract 5309.02, Los Angeles County, California",7.2,3.3
1400000US06037531000,"Census Tract 5310, Los Angeles County, California",13.4,5.6
1400000US06037531101,"Census Tract 5311.01, Los Angeles County, California",12.9,5.7
1400000US06037531102,"Census Tract 5311.02, Los Angeles County, California",15.1,5
1400000US06037531201,"Census Tract 5312.01, Los Angeles County, California",11,4.3
1400000US06037531202,"Census Tract 5312.02, Los Angeles County, California",9.6,4
1400000US06037531301,"Census Tract 5313.01, Los Angeles County, California",14.8,4.5
1400000US06037531302,"Census Tract 5313.02, Los Angeles County, California",10.2,3.9
1400000US06037531502,"Census Tract 5315.02, Los Angeles County, California",13.8,4.9
1400000US06037531503,"Census Tract 5315.03, Los Angeles County, California",11.1,4.4
1400000US06037531504,"Census Tract 5315.04, Los Angeles County, California",16,6.8
1400000US06037531602,"Census Tract 5316.02, Los Angeles County, California",11.6,5.7
1400000US06037531603,"Census Tract 5316.03, Los Angeles County, California",7.9,2.7
1400000US06037531604,"Census Tract 5316.04, Los Angeles County, California",9.6,3.8
1400000US06037531701,"Census Tract 5317.01, Los Angeles County, California",10.7,4.2
1400000US06037531702,"Census Tract 5317.02, Los Angeles County, California",12.5,3.9
1400000US06037531800,"Census Tract 5318, Los Angeles County, California",9.5,5.6
1400000US06037531901,"Census Tract 5319.01, Los Angeles County, California",5.8,2.7
1400000US06037531902,"Census Tract 5319.02, Los Angeles County, California",8.4,3.6
1400000US06037532001,"Census Tract 5320.01, Los Angeles County, California",3.2,3.3
1400000US06037532002,"Census Tract 5320.02, Los Angeles County, California",10.2,4.7
1400000US06037532101,"Census Tract 5321.01, Los Angeles County, California",6,2.8
1400000US06037532102,"Census Tract 5321.02, Los Angeles County, California",5.9,3.6
1400000US06037532200,"Census Tract 5322, Los Angeles County, California",5.1,2.5
1400000US06037532302,"Census Tract 5323.02, Los Angeles County, California",8.2,4.5
1400000US06037532303,"Census Tract 5323.03, Los Angeles County, California",9.1,3.5
1400000US06037532304,"Census Tract 5323.04, Los Angeles County, California",11.2,11.1
1400000US06037532400,"Census Tract 5324, Los Angeles County, California",7.4,15.6
1400000US06037532500,"Census Tract 5325, Los Angeles County, California",8.4,4.6
1400000US06037532603,"Census Tract 5326.03, Los Angeles County, California",9.1,4.1
1400000US06037532604,"Census Tract 5326.04, Los Angeles County, California",5,2.7
1400000US06037532605,"Census Tract 5326.05, Los Angeles County, California",8.7,6.3
1400000US06037532606,"Census Tract 5326.06, Los Angeles County, California",7.3,4.1
1400000US06037532700,"Census Tract 5327, Los Angeles County, California",12,5.5
1400000US06037532800,"Census Tract 5328, Los Angeles County, California",7.3,3.2
1400000US06037532900,"Census Tract 5329, Los Angeles County, California",6.5,2.6
1400000US06037533001,"Census Tract 5330.01, Los Angeles County, California",8.7,3.5
1400000US06037533002,"Census Tract 5330.02, Los Angeles County, California",6.9,4
1400000US06037533103,"Census Tract 5331.03, Los Angeles County, California",5,3.2
1400000US06037533104,"Census Tract 5331.04, Los Angeles County, California",6.4,3.4
1400000US06037533105,"Census Tract 5331.05, Los Angeles County, California",14,8.4
1400000US06037533106,"Census Tract 5331.06, Los Angeles County, California",7.7,5.5
1400000US06037533107,"Census Tract 5331.07, Los Angeles County, California",10.3,3.3
1400000US06037533201,"Census Tract 5332.01, Los Angeles County, California",16.3,5.3
1400000US06037533202,"Census Tract 5332.02, Los Angeles County, California",11.1,4.6
1400000US06037533203,"Census Tract 5332.03, Los Angeles County, California",10.7,4.8
1400000US06037533300,"Census Tract 5333, Los Angeles County, California",6.7,3
1400000US06037533401,"Census Tract 5334.01, Los Angeles County, California",7.1,3.2
1400000US06037533402,"Census Tract 5334.02, Los Angeles County, California",12,5.6
1400000US06037533403,"Census Tract 5334.03, Los Angeles County, California",7.9,3.6
1400000US06037533501,"Census Tract 5335.01, Los Angeles County, California",8,2.9
1400000US06037533502,"Census Tract 5335.02, Los Angeles County, California",10.9,4.8
1400000US06037533503,"Census Tract 5335.03, Los Angeles County, California",9,4.7
1400000US06037533601,"Census Tract 5336.01, Los Angeles County, California",6.4,3.7
1400000US06037533602,"Census Tract 5336.02, Los Angeles County, California",4.5,2.6
1400000US06037533603,"Census Tract 5336.03, Los Angeles County, California",7,2.9
1400000US06037533701,"Census Tract 5337.01, Los Angeles County, California",4.3,2.8
1400000US06037533702,"Census Tract 5337.02, Los Angeles County, California",6.5,3.2
1400000US06037533703,"Census Tract 5337.03, Los Angeles County, California",16.9,6.6
1400000US06037533803,"Census Tract 5338.03, Los Angeles County, California",5.1,2.4
1400000US06037533804,"Census Tract 5338.04, Los Angeles County, California",7.6,3.5
1400000US06037533805,"Census Tract 5338.05, Los Angeles County, California",6.7,4.1
1400000US06037533806,"Census Tract 5338.06, Los Angeles County, California",8.5,5.6
1400000US06037533901,"Census Tract 5339.01, Los Angeles County, California",6.7,3.5
1400000US06037533902,"Census Tract 5339.02, Los Angeles County, California",6.1,2.6
1400000US06037534001,"Census Tract 5340.01, Los Angeles County, California",10.1,3.8
1400000US06037534002,"Census Tract 5340.02, Los Angeles County, California",6.6,2.7
1400000US06037534101,"Census Tract 5341.01, Los Angeles County, California",7.9,5.1
1400000US06037534102,"Census Tract 5341.02, Los Angeles County, California",7.2,3
1400000US06037534201,"Census Tract 5342.01, Los Angeles County, California",4.3,2.6
1400000US06037534202,"Census Tract 5342.02, Los Angeles County, California",12.5,5
1400000US06037534203,"Census Tract 5342.03, Los Angeles County, California",8.1,3.4
1400000US06037534301,"Census Tract 5343.01, Los Angeles County, California",8.6,3.6
1400000US06037534302,"Census Tract 5343.02, Los Angeles County, California",9.1,3
1400000US06037534403,"Census Tract 5344.03, Los Angeles County, California",7.3,3.1
1400000US06037534404,"Census Tract 5344.04, Los Angeles County, California",8.6,4.4
1400000US06037534405,"Census Tract 5344.05, Los Angeles County, California",6.5,2.6
1400000US06037534406,"Census Tract 5344.06, Los Angeles County, California",13.3,4.9
1400000US06037534501,"Census Tract 5345.01, Los Angeles County, California",9.6,4.3
1400000US06037534502,"Census Tract 5345.02, Los Angeles County, California",5.8,4.9
1400000US06037534700,"Census Tract 5347, Los Angeles County, California",6.1,2.4
1400000US06037534802,"Census Tract 5348.02, Los Angeles County, California",11.3,4
1400000US06037534803,"Census Tract 5348.03, Los Angeles County, California",4.7,3.4
1400000US06037534804,"Census Tract 5348.04, Los Angeles County, California",7.5,3.5
1400000US06037534900,"Census Tract 5349, Los Angeles County, California",10.6,3.8
1400000US06037535001,"Census Tract 5350.01, Los Angeles County, California",8.4,4.2
1400000US06037535002,"Census Tract 5350.02, Los Angeles County, California",7.5,3.4
1400000US06037535101,"Census Tract 5351.01, Los Angeles County, California",13,5.2
1400000US06037535102,"Census Tract 5351.02, Los Angeles County, California",7.5,4.1
1400000US06037535200,"Census Tract 5352, Los Angeles County, California",12,3.8
1400000US06037535300,"Census Tract 5353, Los Angeles County, California",6.4,2.5
1400000US06037535400,"Census Tract 5354, Los Angeles County, California",8.9,5.9
1400000US06037535501,"Census Tract 5355.01, Los Angeles County, California",10,3.2
1400000US06037535502,"Census Tract 5355.02, Los Angeles County, California",14.7,6.6
1400000US06037535503,"Census Tract 5355.03, Los Angeles County, California",11.2,4.5
1400000US06037535603,"Census Tract 5356.03, Los Angeles County, California",11.8,3.5
1400000US06037535604,"Census Tract 5356.04, Los Angeles County, California",8.4,2.7
1400000US06037535605,"Census Tract 5356.05, Los Angeles County, California",14.9,6.6
1400000US06037535606,"Census Tract 5356.06, Los Angeles County, California",9.7,3.8
1400000US06037535607,"Census Tract 5356.07, Los Angeles County, California",3.5,3.4
1400000US06037535701,"Census Tract 5357.01, Los Angeles County, California",8.9,3.5
1400000US06037535702,"Census Tract 5357.02, Los Angeles County, California",14.1,6.1
1400000US06037535802,"Census Tract 5358.02, Los Angeles County, California",11.4,4.4
1400000US06037535803,"Census Tract 5358.03, Los Angeles County, California",6,3.2
1400000US06037535804,"Census Tract 5358.04, Los Angeles County, California",9.9,4
1400000US06037535901,"Census Tract 5359.01, Los Angeles County, California",11.1,4.3
1400000US06037535902,"Census Tract 5359.02, Los Angeles County, California",6.2,2.7
1400000US06037536000,"Census Tract 5360, Los Angeles County, California",9.7,3.8
1400000US06037536102,"Census Tract 5361.02, Los Angeles County, California",7,4.1
1400000US06037536103,"Census Tract 5361.03, Los Angeles County, California",12.7,4.1
1400000US06037536104,"Census Tract 5361.04, Los Angeles County, California",11.5,3.3
1400000US06037536200,"Census Tract 5362, Los Angeles County, California",12.6,3.9
1400000US06037540000,"Census Tract 5400, Los Angeles County, California",10.1,4.3
1400000US06037540101,"Census Tract 5401.01, Los Angeles County, California",8.5,2.9
1400000US06037540102,"Census Tract 5401.02, Los Angeles County, California",9.8,4.4
1400000US06037540201,"Census Tract 5402.01, Los Angeles County, California",10.2,5.3
1400000US06037540202,"Census Tract 5402.02, Los Angeles County, California",6.6,3.5
1400000US06037540203,"Census Tract 5402.03, Los Angeles County, California",10.5,4.1
1400000US06037540300,"Census Tract 5403, Los Angeles County, California",6.4,4.3
1400000US06037540400,"Census Tract 5404, Los Angeles County, California",11.2,5.3
1400000US06037540501,"Census Tract 5405.01, Los Angeles County, California",4.7,2.6
1400000US06037540502,"Census Tract 5405.02, Los Angeles County, California",8,4.1
1400000US06037540600,"Census Tract 5406, Los Angeles County, California",19.3,7.4
1400000US06037540700,"Census Tract 5407, Los Angeles County, California",7.3,3.9
1400000US06037540800,"Census Tract 5408, Los Angeles County, California",5.4,2.9
1400000US06037540901,"Census Tract 5409.01, Los Angeles County, California",6.2,4
1400000US06037540902,"Census Tract 5409.02, Los Angeles County, California",13.2,6
1400000US06037541001,"Census Tract 5410.01, Los Angeles County, California",8.3,6.2
1400000US06037541002,"Census Tract 5410.02, Los Angeles County, California",12.8,6.2
1400000US06037541100,"Census Tract 5411, Los Angeles County, California",11.8,5
1400000US06037541200,"Census Tract 5412, Los Angeles County, California",7.3,4.5
1400000US06037541300,"Census Tract 5413, Los Angeles County, California",9.1,4
1400000US06037541400,"Census Tract 5414, Los Angeles County, California",6.4,2.2
1400000US06037541500,"Census Tract 5415, Los Angeles County, California",7.1,3.6
1400000US06037541603,"Census Tract 5416.03, Los Angeles County, California",13.7,4.1
1400000US06037541604,"Census Tract 5416.04, Los Angeles County, California",6.1,3
1400000US06037541605,"Census Tract 5416.05, Los Angeles County, California",11.3,6.2
1400000US06037541606,"Census Tract 5416.06, Los Angeles County, California",9.2,3.7
1400000US06037541700,"Census Tract 5417, Los Angeles County, California",15.3,5.9
1400000US06037541801,"Census Tract 5418.01, Los Angeles County, California",9.5,4.3
1400000US06037541802,"Census Tract 5418.02, Los Angeles County, California",7.4,4.6
1400000US06037542000,"Census Tract 5420, Los Angeles County, California",7.8,5.1
1400000US06037542103,"Census Tract 5421.03, Los Angeles County, California",13.3,4.1
1400000US06037542104,"Census Tract 5421.04, Los Angeles County, California",7.4,4.1
1400000US06037542105,"Census Tract 5421.05, Los Angeles County, California",5.1,2.8
1400000US06037542106,"Census Tract 5421.06, Los Angeles County, California",9,3.6
1400000US06037542200,"Census Tract 5422, Los Angeles County, California",12,4.2
1400000US06037542401,"Census Tract 5424.01, Los Angeles County, California",15.8,5.1
1400000US06037542402,"Census Tract 5424.02, Los Angeles County, California",12.5,5.1
1400000US06037542501,"Census Tract 5425.01, Los Angeles County, California",22.5,10.9
1400000US06037542502,"Census Tract 5425.02, Los Angeles County, California",10.9,3.6
1400000US06037542601,"Census Tract 5426.01, Los Angeles County, California",5.9,3
1400000US06037542602,"Census Tract 5426.02, Los Angeles County, California",7.5,3.2
1400000US06037542700,"Census Tract 5427, Los Angeles County, California",6.8,3
1400000US06037542800,"Census Tract 5428, Los Angeles County, California",10.4,5.7
1400000US06037542900,"Census Tract 5429, Los Angeles County, California",5.8,3.2
1400000US06037543000,"Census Tract 5430, Los Angeles County, California",9,5.2
1400000US06037543100,"Census Tract 5431, Los Angeles County, California",5.3,2.9
1400000US06037543201,"Census Tract 5432.01, Los Angeles County, California",13.8,4.4
1400000US06037543202,"Census Tract 5432.02, Los Angeles County, California",13.5,5.2
1400000US06037543304,"Census Tract 5433.04, Los Angeles County, California",12.4,4.8
1400000US06037543305,"Census Tract 5433.05, Los Angeles County, California",6.4,4.3
1400000US06037543306,"Census Tract 5433.06, Los Angeles County, California",9.6,3.4
